Species ID,Display Order,Fun Fact,Source URL,Verified,,
sp_crab_eating_mongoose,2,Its fur has a grizzled appearance because individual hairs are banded with dark and pale brown colours.,https://www.ecologyasia.com/verts/mammals/crab-eating-mongoose.htm,PASS,,
sp_crab_eating_mongoose,3,"When threatened, it can spray a strong-smelling fluid from glands near the base of its tail as a defence.",https://www.ecologyasia.com/verts/mammals/crab-eating-mongoose.htm,PASS,,
sp_crab_eating_mongoose,4,"It has well-developed senses of smell and hearing, which help it detect what is happening around it.",https://www.ecologyasia.com/verts/mammals/crab-eating-mongoose.htm,PASS,,
sp_crab_eating_mongoose,5,It is an excellent swimmer and often searches for prey along streams and close to water.,https://www.ecologyasia.com/verts/mammals/crab-eating-mongoose.htm,PASS,,
sp_crab_eating_mongoose,6,"Despite its name, it does not eat only crabs—it also catches fish, snails, frogs, rodents, birds, reptiles and insects.",https://www.thainationalparks.com/species/crab-eating-mongoose,PASS,,
sp_crab_eating_mongoose,7,Crab-eating Mongooses are often active during the morning and evening and have been observed travelling in groups of up to four.,https://www.thainationalparks.com/species/crab-eating-mongoose,PASS,,
sp_crab_eating_mongoose,8,"One was observed digging into the nest of an Impressed Tortoise, probably searching for eggs to eat.",https://www.ecologyasia.com/verts/mammals/crab-eating-mongoose.htm,PASS,,
sp_crab_eating_mongoose,9,"Compared with its body, it has a relatively short, bushy tail, along with a small head, hunched back and short, thin legs.",https://www.ecologyasia.com/verts/mammals/crab-eating-mongoose.htm,PASS,,
sp_crab_eating_mongoose,10,"The soles of its hind feet are hairy, and its tail can have a paler tip.",https://www.thainationalparks.com/species/crab-eating-mongoose,PASS,,
sp_long_tailed_sibia,1,The Long-tailed Sibia has an exceptionally long tail and looks small-headed and slender compared with many other sibias.,https://ebird.org/species/lotsib1,PASS,,
sp_long_tailed_sibia,2,"Its body is mostly grey, while its wings and tail are noticeably darker.",https://ebird.org/species/lotsib1,PASS,,
sp_long_tailed_sibia,3,It has a small but noticeable white patch near the tip of its wing.,https://ebird.org/species/lotsib1,PASS,,
sp_long_tailed_sibia,4,Long-tailed Sibias often search for food together in flocks rather than feeding alone.,https://ebird.org/species/lotsib1,PASS,,
sp_long_tailed_sibia,5,"They are often heard before they are seen because they make a loud, chittering rattle.",https://ebird.org/species/lotsib1,PASS,,
sp_long_tailed_sibia,6,"They can live in several types of woodland, including evergreen, oak and pine forests.",https://en.wikipedia.org/wiki/Long-tailed_sibia,PASS,,
sp_long_tailed_sibia,7,"They also use disturbed areas such as secondary growth, forest edges and scrub where large trees remain.","https://ebird.org/species/lotsib1
https://en.wikipedia.org/wiki/Long-tailed_sibia",PASS,,
sp_long_tailed_sibia,8,"The species has a very wide range, stretching from the Himalayas through Southeast Asia all the way to Sumatra.",https://en.wikipedia.org/wiki/Long-tailed_sibia,PASS,,
sp_long_tailed_sibia,9,Malaysia has its own recognised subspecies of Long-tailed Sibia called Heterophasia picaoides wrayi.,https://www.inaturalist.org/taxa/15106-Heterophasia-picaoides,PASS,,
sp_long_tailed_sibia,10,"Long-tailed Sibias are especially associated with open hill forests, where they move through forest edges and nearby scrub in groups.",https://ebird.org/species/lotsib1,PASS,,
sp_blue_headed_pitta,1,The Blue-headed Pitta is about 17 cm long.,"https://animalia.bio/blue-headed-pitta?taxonomy=1732#google_vignette
https://en.wikipedia.org/wiki/Blue-headed_pitta",PASS,,
sp_blue_headed_pitta,2,"The male has a striking electric-blue crown, white throat, chestnut-brown back and dark blue or violet-blue underparts.","https://animalia.bio/blue-headed-pitta?taxonomy=1732#google_vignette
https://ebird.org/species/blhpit1",PASS,,
sp_blue_headed_pitta,3,"Females are much less colourful than males, with a warm cinnamon or buff-coloured head and brownish body.","https://animalia.bio/blue-headed-pitta?taxonomy=1732#google_vignette
https://ebird.org/species/blhpit1",PASS,,
sp_blue_headed_pitta,4,Both males and females have dark wings marked with a noticeable white streak.,https://ebird.org/species/blhpit1,PASS,,
sp_blue_headed_pitta,5,Its song is a mellow call that sounds roughly like “puh-yih-wooooo.”,https://ebird.org/species/blhpit1,PASS,,
sp_blue_headed_pitta,6,"The Blue-headed Pitta is found only on the island of Borneo, including Sabah and Sarawak in Malaysia, Brunei and Kalimantan in Indonesia.","https://animalia.bio/blue-headed-pitta?taxonomy=1732#google_vignette
https://en.wikipedia.org/wiki/Blue-headed_pitta",PASS,,
sp_blue_headed_pitta,7,"It is most common in primary tropical lowland forest, although it can also live in logged or secondary forest.","https://animalia.bio/blue-headed-pitta?taxonomy=1732#google_vignette
https://ebird.org/species/blhpit1",PASS,,
sp_blue_headed_pitta,8,It usually lives below about 600 metres above sea level.,"https://animalia.bio/blue-headed-pitta?taxonomy=1732#google_vignette
https://en.wikipedia.org/wiki/Blue-headed_pitta",PASS,,
sp_blue_headed_pitta,9,"Its nest is a round dome made from leaves, with an entrance on the side, and is built on or very close to the ground.","https://animalia.bio/blue-headed-pitta?taxonomy=1732#google_vignette
https://en.wikipedia.org/wiki/Blue-headed_pitta",PASS,,
sp_blue_headed_pitta,10,"Blue-headed Pittas appear to breed seasonally: breeding birds have been recorded from March to June, while young birds have been found in nests between May and October.","https://animalia.bio/blue-headed-pitta?taxonomy=1732#google_vignette
https://en.wikipedia.org/wiki/Blue-headed_pitta",PASS,,
sp_malay_banded_pitta,1,"The male is extremely colourful, with a black head, yellow-orange stripe above the eye, orange-red nape, yellow throat, blue belly and blue tail.","https://animalia.bio/bornean-banded-pitta
https://en.wikipedia.org/wiki/Malayan_banded_pitta",PASS,,
sp_malay_banded_pitta,2,"Its chest has bands of orange and dark blue, with more orange towards the sides and more blue towards the centre.","https://animalia.bio/bornean-banded-pitta
https://en.wikipedia.org/wiki/Malayan_banded_pitta",PASS,,
sp_malay_banded_pitta,3,"Malayan Banded Pittas spend much of their time on the ground in dense forest, quietly searching the forest floor for food.","https://ebird.org/species/banpit3
https://birdsoftheworld.org/bow/species/banpit3/cur/introduction",PASS,,
sp_malay_banded_pitta,4,"Their most common calls include a quiet, low sound and a short descending “pr-r-r-r-r” call.",https://ebird.org/species/banpit3,PASS,,
sp_malay_banded_pitta,5,They mainly eat insects and fruits.,"https://animalia.bio/bornean-banded-pitta
https://en.wikipedia.org/wiki/Bornean_banded_pitta",PASS,,
sp_malay_banded_pitta,6,"They are found naturally in Malaysia, southern Thailand and Sumatra.","https://animalia.bio/bornean-banded-pitta
https://besgroup.org/2023/04/29/malayan-banded-pitta/",PASS,,
sp_malay_banded_pitta,7,They usually live in primary lowland evergreen forests and can also occur in swamp forests.,"https://animalia.bio/bornean-banded-pitta
https://en.wikipedia.org/wiki/Malayan_banded_pitta",PASS,,
sp_malay_banded_pitta,8,"Although mainly a lowland forest bird, the Malayan Banded Pitta has been recorded at elevations of up to about 1,500 metres.","https://animalia.bio/bornean-banded-pitta
https://en.wikipedia.org/wiki/Malayan_banded_pitta",PASS,,
sp_malay_banded_pitta,9,"It can also live in secondary forest, but may not survive as well there as it does in primary forest.","https://animalia.bio/bornean-banded-pitta
https://en.wikipedia.org/wiki/Malayan_banded_pitta",PASS,,
sp_malay_banded_pitta,10,"The Malayan, Bornean and Javan banded pittas were once treated as one species, but they were separated after scientists found differences in their appearance, behaviour and calls.",https://en.wikipedia.org/wiki/Malayan_banded_pitta,PASS,,
sp_bornean_banded_pitta,1,"The Bornean Banded Pitta is found only on the island of Borneo, including parts of Malaysia, Brunei and Indonesia.","https://en.wikipedia.org/wiki/Bornean_banded_pitta
https://animalia.bio/bornean-banded-pitta#google_vignette",PASS,,
sp_bornean_banded_pitta,2,"It has a broad, bright yellow stripe above its eyes and a bold black mask across its face.",https://ebird.org/species/banpit4,PASS,,
sp_bornean_banded_pitta,3,"Its back is coffee-brown, while its underparts are covered with many fine dark bands.",https://ebird.org/species/banpit4,PASS,,
sp_bornean_banded_pitta,4,"Male Bornean Banded Pittas have a black crown, yellow throat and a striking indigo-blue patch on the belly.",https://ebird.org/species/banpit4,PASS,,
sp_bornean_banded_pitta,5,"Females are duller than males: they have a pale brown crown, whitish throat and no indigo-blue belly patch.",https://ebird.org/species/banpit4,PASS,,
sp_bornean_banded_pitta,6,Its song is a series of powerful but mellow calls that sound roughly like “byow!” with pauses between each note.,https://ebird.org/species/banpit4,PASS,,
sp_bornean_banded_pitta,7,It lives in both lowland and hill dipterocarp forests.,https://ebird.org/species/banpit4,PASS,,
sp_bornean_banded_pitta,8,"Within forests, it appears to favour dry ridges, hilltops and areas with limestone.",https://ebird.org/species/banpit4,PASS,,
sp_bornean_banded_pitta,9,"The Bornean Banded Pitta is a resident bird, meaning it does not normally migrate seasonally away from Borneo.",https://animalia.bio/bornean-banded-pitta#google_vignette,PASS,,
sp_bornean_banded_pitta,10,"It was once considered the same species as the Malayan and Javan Banded Pittas, but today all three are recognised as separate species.","https://en.wikipedia.org/wiki/Bornean_banded_pitta
https://animalia.bio/bornean-banded-pitta#google_vignette",PASS,,
sp_dusky_leaf_monkey,1,"Dusky Leaf Monkeys have thick white rings around their eyes, making them look as if they are wearing spectacles. They also have a pale, hairless area around the mouth.",https://www.ecologyasia.com/verts/mammals/dusky-langur.htm,PASS,,
sp_dusky_leaf_monkey,2,"Baby Dusky Leaf Monkeys are born with bright yellow or orange fur, which gradually changes to the darker colour of adults as they grow.","https://www.ecologyasia.com/verts/mammals/dusky-langur.htm
https://animalia.bio/dusky-leaf-monkey?property=36#google_vignette
https://en.wikipedia.org/wiki/Dusky_leaf_monkey",PASS,,
sp_dusky_leaf_monkey,3,"An adult's fur can appear greyish-brown, dark grey or almost black, while the fur on its crown, legs and tail is usually lighter.",https://www.ecologyasia.com/verts/mammals/dusky-langur.htm,PASS,,
sp_dusky_leaf_monkey,4,"Its tail can be 70–80 cm long, which can be longer than its 50–70 cm head-and-body length.",https://www.ecologyasia.com/verts/mammals/dusky-langur.htm,PASS,,
sp_dusky_leaf_monkey,5,Dusky Leaf Monkeys can live in troops of up to about 20 individuals.,"https://www.ecologyasia.com/verts/mammals/dusky-langur.htm
https://animalia.bio/dusky-leaf-monkey?property=36#google_vignette",PASS,,
sp_dusky_leaf_monkey,6,Adult males help watch for possible predators and patrol the group's home range.,https://animalia.bio/dusky-leaf-monkey?property=36#google_vignette,PASS,,
sp_dusky_leaf_monkey,7,"They are especially active in the early morning and late afternoon, while around midday they may rest in the shade of trees.",https://www.ecologyasia.com/verts/mammals/dusky-langur.htm,PASS,,
sp_dusky_leaf_monkey,8,"They spend most of their time in trees, but adults sometimes come down to the ground at forest edges to feed on low-growing shrubs.",https://www.ecologyasia.com/verts/mammals/dusky-langur.htm,PASS,,
sp_dusky_leaf_monkey,9,"They communicate using several types of sounds, including snorts, hoots, murmurs and squeaks.",https://animalia.bio/dusky-leaf-monkey?property=36#google_vignette,PASS,,
sp_dusky_leaf_monkey,10,"They have a four-chambered stomach that helps them break down the tough cellulose found in leaves, somewhat like the digestive system of a cow or antelope.",https://animalia.bio/dusky-leaf-monkey?property=36#google_vignette,PASS,,
sp_greater_oriental_chevrotain,1,"Its legs are extremely thin, described as being about as thin as pencils and its hind legs are longer than its front legs.",https://animalia.bio/greater-mouse-deer#google_vignette,PASS,,
sp_greater_oriental_chevrotain,2,"Male Greater Mouse-deer do not have horns or antlers. Instead, they have elongated upper canine teeth that look like small tusks.",https://animalia.bio/greater-mouse-deer#google_vignette,PASS,,
sp_greater_oriental_chevrotain,3,"They are mainly nocturnal, meaning they are most active at night.","https://animalia.bio/greater-mouse-deer#google_vignette
https://en.wikipedia.org/wiki/Greater_mouse-deer",PASS,,
sp_greater_oriental_chevrotain,4,They usually live alone and travel along small trails through thick forest vegetation.,"https://animalia.bio/greater-mouse-deer#google_vignette
https://en.wikipedia.org/wiki/Greater_mouse-deer",PASS,,
sp_greater_oriental_chevrotain,5,"Male Greater Mouse-deer are territorial and mark their territory using urine, droppings and scent from a gland underneath the chin.","https://animalia.bio/greater-mouse-deer#google_vignette
https://en.wikipedia.org/wiki/Greater_mouse-deer",PASS,,
sp_greater_oriental_chevrotain,6,"When an adult male becomes angry, it can stamp its hooves on the ground about four times every second.","https://animalia.bio/greater-mouse-deer#google_vignette
https://en.wikipedia.org/wiki/Greater_mouse-deer",PASS,,
sp_greater_oriental_chevrotain,7,"They eat many kinds of plants, including fallen fruit, aquatic plants, buds, leaves, shrubs and grasses.","https://animalia.bio/greater-mouse-deer#google_vignette
https://en.wikipedia.org/wiki/Greater_mouse-deer",PASS,,
sp_greater_oriental_chevrotain,8,"They often live near water and can be found in tropical forests, wet swampy areas and mangrove thickets.",https://animalia.bio/greater-mouse-deer#google_vignette,PASS,,
sp_greater_oriental_chevrotain,9,A female usually gives birth to just one young after a pregnancy lasting about 152–155 days.,"https://animalia.bio/greater-mouse-deer#google_vignette
https://en.wikipedia.org/wiki/Greater_mouse-deer",PASS,,
sp_greater_oriental_chevrotain,10,Newborn Greater Mouse-deer can stand almost immediately after birth and can become fully active within about 30 minutes.,"https://animalia.bio/greater-mouse-deer#google_vignette
https://en.wikipedia.org/wiki/Greater_mouse-deer",PASS,,
sp_long_tailed_porcupine,1,"Its flattened quills usually lie flat against its body, making it look more like a large spiny rat than many other porcupines.",https://www.ecologyasia.com/verts/mammals/long-tailed-porcupine.htm,PASS,,
sp_long_tailed_porcupine,2,"Its quills are less than 5 cm long, making them the shortest quills among Old World porcupines.","https://animaldiversity.org/accounts/Trichys_fasciculata/
https://en.wikipedia.org/wiki/Long-tailed_porcupine",PASS,,
sp_long_tailed_porcupine,3,"The brush-like hollow quills near the tip of its tail do not make a rattling sound when shaken, unlike those of some other porcupines.","https://animaldiversity.org/accounts/Trichys_fasciculata/
https://en.wikipedia.org/wiki/Long-tailed_porcupine",PASS,,
sp_long_tailed_porcupine,4,"Its long tail can break off if it is grabbed, which may help it escape a predator, but the lost tail does not grow back.","https://animaldiversity.org/accounts/Trichys_fasciculata/
https://en.wikipedia.org/wiki/Long-tailed_porcupine",PASS,,
sp_long_tailed_porcupine,5,"It is nocturnal, spending most of the day resting in underground shelters and becoming active at night.","https://animaldiversity.org/accounts/Trichys_fasciculata/
https://www.ecologyasia.com/verts/mammals/long-tailed-porcupine.htm",PASS,,
sp_long_tailed_porcupine,6,"Although it spends most of its time on the ground, it is a surprisingly good climber and can climb trees and shrubs while searching for food.",https://animaldiversity.org/accounts/Trichys_fasciculata/,PASS,,
sp_long_tailed_porcupine,7,"Its broad paws have four toes on the front feet and five toes on the back feet, helping it climb effectively.",https://animaldiversity.org/accounts/Trichys_fasciculata/,PASS,,
sp_long_tailed_porcupine,8,"When frightened, it can fluff out its quills to look larger and pound its feet on the ground.",https://animaldiversity.org/accounts/Trichys_fasciculata/,PASS,,
sp_long_tailed_porcupine,9,"When running along the forest floor, it holds its long tail straight up.",https://animaldiversity.org/accounts/Trichys_fasciculata/,PASS,,
sp_long_tailed_porcupine,10,"It mainly eats plant material such as fruits, seeds, bamboo shoots and the soft layer beneath tree bark, but it may also eat insects and other small invertebrates.",https://animaldiversity.org/accounts/Trichys_fasciculata/,PASS,,
sp_chestnut_necklaced_partridge,1,The Chestnut-necklaced Partridge is about 26–32 cm long.,https://en.wikipedia.org/wiki/Chestnut-necklaced_partridge,PASS,,
sp_chestnut_necklaced_partridge,2,"It has a rusty or chestnut-coloured upper breast with a dark, speckled collar above it.","https://en.wikipedia.org/wiki/Chestnut-necklaced_partridge
https://ebird.org/species/chnpar1?siteLanguage=en_MY",PASS,,
sp_chestnut_necklaced_partridge,3,"Its throat is mostly white with fine dark speckles, while a pale orange patch can be seen near its ear.",https://ebird.org/species/chnpar1?siteLanguage=en_MY,PASS,,
sp_chestnut_necklaced_partridge,4,Its yellow legs help distinguish it from other similar partridges living in the same region.,https://ebird.org/species/chnpar1?siteLanguage=en_MY,PASS,,
sp_chestnut_necklaced_partridge,5,The female is slightly smaller and usually a little duller in colour than the male.,https://en.wikipedia.org/wiki/Chestnut-necklaced_partridge,PASS,,
sp_chestnut_necklaced_partridge,6,It is a shy bird that usually searches for food on the forest floor in small groups.,https://ebird.org/species/chnpar1?siteLanguage=en_MY,PASS,,
sp_chestnut_necklaced_partridge,7,"Its food includes seeds, berries and termites.",https://en.wikipedia.org/wiki/Chestnut-necklaced_partridge,PASS,,
sp_chestnut_necklaced_partridge,8,"Pairs often sing together in a duet, producing loud, trembling whistles.","https://en.wikipedia.org/wiki/Chestnut-necklaced_partridge
https://ebird.org/species/chnpar1?siteLanguage=en_MY",PASS,,
sp_chestnut_necklaced_partridge,9,It usually lives at lower elevations than other partridge species found in the same area.,https://ebird.org/species/chnpar1?siteLanguage=en_MY,PASS,,
sp_chestnut_necklaced_partridge,10,It lives mainly in lowland evergreen forest but can also occur in secondary forest.,https://en.wikipedia.org/wiki/Chestnut-necklaced_partridge,PASS,,
sp_white_crested_hornbill,1,"The White-crowned Hornbill has a large, bushy white crest that stands upright on top of its head.",https://ebird.org/species/whchor2,PASS,,
sp_white_crested_hornbill,2,"Males and females look very different: males are white from the head down to the belly, while females are mostly black and have a white crest.","https://ebird.org/species/whchor2
https://besgroup.org/2023/05/01/white-crowned-hornbill/",PASS,,
sp_white_crested_hornbill,3,"Its wings are mostly black, but pale or white edges become especially noticeable when the bird is flying.","https://ebird.org/species/whchor2
https://besgroup.org/2023/05/01/white-crowned-hornbill/",PASS,,
sp_white_crested_hornbill,4,"Unlike many hornbills, it often searches for food in the lower levels of the forest and may even come down to the ground.",https://ebird.org/species/whchor2,PASS,,
sp_white_crested_hornbill,5,White-crowned Hornbills are social birds and often search for food together in groups.,https://ebird.org/species/whchor2,PASS,,
sp_white_crested_hornbill,6,"Their calls include soft, owl-like hooting and cooing sounds.",https://ebird.org/species/whchor2,PASS,,
sp_white_crested_hornbill,7,"They eat many different foods, including fruits, lizards, arthropods and insect larvae.",https://en.wikipedia.org/wiki/White-crowned_hornbill,PASS,,
sp_white_crested_hornbill,8,"They occur naturally in the Malay Peninsula, Sumatra and Borneo.","https://besgroup.org/2023/05/01/white-crowned-hornbill/
https://en.wikipedia.org/wiki/White-crowned_hornbill",PASS,,
sp_white_crested_hornbill,9,"A nesting female seals herself inside a tree hole using materials such as mud, droppings and debris, leaving only a narrow opening.",https://en.wikipedia.org/wiki/White-crowned_hornbill,PASS,,
sp_white_crested_hornbill,10,"While the female is sealed inside the nest, the male and other members of the group pass food to her and the chicks through the narrow opening.",https://en.wikipedia.org/wiki/White-crowned_hornbill,PASS,,
sp_sunda_laughingthrush,1,"The Sunda Laughingthrush is a medium-sized bird, measuring about 24–25 cm long.","https://en.wikipedia.org/wiki/Sunda_laughingthrush
https://birdsoftheworld.org/bow/species/sunlau1/cur/introduction",PASS,,
sp_sunda_laughingthrush,2,"It has a slate-grey head and chest, chestnut-brown wings and tail, and a distinctive pale blue ring around its eyes.","https://birdsoftheworld.org/bow/species/sunlau1/cur/introduction
https://ebird.org/species/sunlau1",PASS,,
sp_sunda_laughingthrush,3,"Male and female Sunda Laughingthrushes look very similar, while young birds are generally duller in colour than adults.",https://birdsoftheworld.org/bow/species/sunlau1/cur/introduction,PASS,,
sp_sunda_laughingthrush,4,"When searching for food on the forest floor, it can pick up and flip over fallen leaves to uncover food hiding underneath.",https://ebird.org/species/sunlau1,PASS,,
sp_sunda_laughingthrush,5,"Its diet includes insects such as beetles, moths and caterpillars, as well as seeds and fruits.","https://en.wikipedia.org/wiki/Sunda_laughingthrush
https://birdsoftheworld.org/bow/species/sunlau1/cur/introduction",PASS,,
sp_sunda_laughingthrush,6,"Sunda Laughingthrushes are social birds and may travel in groups of up to about 12, sometimes joining other bird species while searching for food.",https://birdsoftheworld.org/bow/species/sunlau1/cur/introduction,PASS,,
sp_sunda_laughingthrush,7,They are very vocal and can make noisy whistles as well as unusual calls that sound like a cat mewing.,https://birdsoftheworld.org/bow/species/sunlau1/cur/introduction,PASS,,
sp_sunda_laughingthrush,8,There are two recognised subspecies: one occurs on Sumatra and the other occurs on Borneo.,https://en.wikipedia.org/wiki/Sunda_laughingthrush,PASS,,
sp_sunda_laughingthrush,9,"The Bornean subspecies has been recorded from about 300–2,010 metres above sea level, while the Sumatran subspecies mainly occurs from about 850–2,200 metres.","https://en.wikipedia.org/wiki/Sunda_laughingthrush
https://birdsoftheworld.org/bow/species/sunlau1/cur/introduction",PASS,,
sp_sunda_laughingthrush,10,Their breeding season differs between the islands: records indicate around March–April in Sumatra and December–March in Borneo.,https://birdsoftheworld.org/bow/species/sunlau1/cur/introduction,PASS,,
sp_orange_headed_thrush,1,"The Orange-headed Thrush is a small thrush, measuring about 20.5–23.5 cm long.",https://singaporebirds.com/species/orange-headed-thrush,PASS,,
sp_orange_headed_thrush,2,Adult males have a bright orange head and underparts that contrast strongly with their plain grey upperparts and wings.,"https://singaporebirds.com/species/orange-headed-thrush
https://en.wikipedia.org/wiki/Orange-headed_thrush",PASS,,
sp_orange_headed_thrush,3,"Females have browner or more olive-coloured upperparts than males, while young birds are dull brown with streaks on their backs.",https://en.wikipedia.org/wiki/Orange-headed_thrush,PASS,,
sp_orange_headed_thrush,4,"It is a shy and secretive bird, and when disturbed it may stay completely still until the danger has passed.",https://en.wikipedia.org/wiki/Orange-headed_thrush,PASS,,
sp_orange_headed_thrush,5,"It usually searches for food on the ground, probing through fallen leaves and dense undergrowth, especially around dawn and dusk.",https://en.wikipedia.org/wiki/Orange-headed_thrush,PASS,,
sp_orange_headed_thrush,6,"Its diet includes insects, insect larvae, earthworms, spiders, fruit and other small invertebrates; birds in Malaysia also feed on figs.","https://singaporebirds.com/species/orange-headed-thrush
https://en.wikipedia.org/wiki/Orange-headed_thrush",PASS,,
sp_orange_headed_thrush,7,"Its song is a series of clear musical notes, and it can imitate other birds such as bulbuls, babblers and Common Tailorbirds.",https://en.wikipedia.org/wiki/Orange-headed_thrush,PASS,,
sp_orange_headed_thrush,8,"Both the male and female help build the nest, making a shallow cup from twigs, roots and plant material and lining it with softer materials such as leaves and moss.",https://en.wikipedia.org/wiki/Orange-headed_thrush,PASS,,
sp_orange_headed_thrush,9,"A nest usually contains three or four eggs; the eggs hatch after about 13–14 days, and the young can leave the nest about 12 days later.",https://en.wikipedia.org/wiki/Orange-headed_thrush,PASS,,
sp_orange_headed_thrush,10,"Orange-headed Thrushes are usually seen alone or in pairs rather than in flocks, although several may gather where there is a particularly good food source.",https://en.wikipedia.org/wiki/Orange-headed_thrush,PASS,,
sp_chestnut_capped_thrush,1,"The Chestnut-capped Thrush is a small thrush, measuring roughly 16–18 cm long.",https://birdsoftheworld.org/bow/species/chcthr1/cur/introduction,PASS,,
sp_chestnut_capped_thrush,2,"Its chestnut-coloured crown continues down onto the back of its neck, giving the bird its “chestnut-capped” name.",https://en.wikipedia.org/wiki/Chestnut-capped_thrush,PASS,,
sp_chestnut_capped_thrush,3,Its face is mostly black but has contrasting white patches on the cheeks and between the eyes and bill.,https://en.wikipedia.org/wiki/Chestnut-capped_thrush,PASS,,
sp_chestnut_capped_thrush,4,Its dark grey or blackish back contrasts with two noticeable broad white markings on its wings.,"https://ebird.org/species/chcthr1
https://birdsoftheworld.org/bow/species/chcthr1/cur/introduction",PASS,,
sp_chestnut_capped_thrush,5,"Its throat and upper breast are very dark, while its lower breast is covered with black spots that fade into a white belly.","https://en.wikipedia.org/wiki/Chestnut-capped_thrush
https://birdsoftheworld.org/bow/species/chcthr1/cur/introduction",PASS,,
sp_chestnut_capped_thrush,6,"It spends much of its feeding time on the forest floor, searching through leaf litter for invertebrates such as earthworms.",https://birdsoftheworld.org/bow/species/chcthr1/cur/introduction,PASS,,
sp_chestnut_capped_thrush,7,"It mainly lives in lowland forest with dense vegetation, but it can also occur in secondary and previously logged forest.",https://birdsoftheworld.org/bow/species/chcthr1/cur/introduction,PASS,,
sp_chestnut_capped_thrush,8,"The Chestnut-capped Thrush is a secretive bird that usually stays low in the forest, making it difficult to spot even when it is nearby.","https://birdsoftheworld.org/bow/species/chcthr1/cur/introduction
https://ebird.org/species/chcthr1",PASS,,
sp_chestnut_capped_thrush,9,"Its range extends across parts of Southeast Asia, including the Malay Peninsula, Sumatra, Java, Borneo and several nearby islands.","https://birdsoftheworld.org/bow/species/chcthr1/cur/introduction
https://en.wikipedia.org/wiki/Chestnut-capped_thrush",PASS,,
sp_chestnut_capped_thrush,10,"The Enggano Thrush was once treated as a subspecies of the Chestnut-capped Thrush, but it is now recognised separately, leaving the Chestnut-capped Thrush with no recognised subspecies.",https://en.wikipedia.org/wiki/Chestnut-capped_thrush,PASS,,
sp_malayan_night_heron,1,"The Malayan Night Heron is a medium-sized heron, measuring about 48–51 cm long.",https://singaporebirds.com/species/malayan-night-heron,PASS,,
sp_malayan_night_heron,2,"Adults have a dark cinnamon-brown body, a black crown and a dark stripe running from the throat down towards the breast.",https://ebird.org/species/manher1?siteLanguage=en_MY,PASS,,
sp_malayan_night_heron,3,"Young Malayan Night Herons look very different from adults, with grey-brown plumage covered in pale bars and markings.","https://singaporebirds.com/species/malayan-night-heron
https://ebird.org/species/manher1?siteLanguage=en_MY",PASS,,
sp_malayan_night_heron,4,"During the breeding season, adults can develop a bright blue patch of bare skin between the bill and the eyes; this colour becomes duller outside the breeding season.","https://ebird.org/species/manher1?siteLanguage=en_MY
https://en.wikipedia.org/wiki/Malayan_night_heron",PASS,,
sp_malayan_night_heron,5,They are usually solitary birds rather than gathering in large groups.,"https://singaporebirds.com/species/malayan-night-heron
https://ebird.org/species/manher1?siteLanguage=en_MY
https://en.wikipedia.org/wiki/Malayan_night_heron",PASS,,
sp_malayan_night_heron,6,"They are mainly active around dusk and at night, although they can sometimes be seen feeding during the daytime.",https://singaporebirds.com/species/malayan-night-heron,PASS,,
sp_malayan_night_heron,7,"When hunting, they may stand completely still or walk very slowly before catching prey.",https://singaporebirds.com/species/malayan-night-heron,PASS,,
sp_malayan_night_heron,8,"Earthworms and frogs are important foods, but they can also eat insects, fish, snails, crabs, spiders and reptiles.","https://singaporebirds.com/species/malayan-night-heron
https://en.wikipedia.org/wiki/Malayan_night_heron",PASS,,
sp_malayan_night_heron,9,"They can live in forests and forest edges as well as wooded parks and gardens, and they may also occur near streams and marshes.","https://singaporebirds.com/species/malayan-night-heron
https://en.wikipedia.org/wiki/Malayan_night_heron",PASS,,
sp_malayan_night_heron,10,"Their territorial call consists of deep “oo” notes, and they can also make rough croaking calls.",https://en.wikipedia.org/wiki/Malayan_night_heron,PASS,,
sp_common_hill_myna,1,The Common Hill Myna measures about 27–31 cm long.,https://singaporebirds.com/species/common-hill-myna,PASS,,
sp_common_hill_myna,2,"It has glossy black feathers with a purple-green shine, bright yellow wattles on its head, an orange bill and yellow legs.","https://singaporebirds.com/species/common-hill-myna
https://ebird.org/species/hilmyn",PASS,,
sp_common_hill_myna,3,It has white patches on its wings that become especially easy to see when the bird is flying.,https://singaporebirds.com/species/common-hill-myna,PASS,,
sp_common_hill_myna,4,"Young Common Hill Mynas are duller and less glossy than adults, with a browner shade on their upperparts.",https://singaporebirds.com/species/common-hill-myna,PASS,,
sp_common_hill_myna,5,"It mainly lives in mature humid forests and forest edges, but it can also occur in wooded parkland.","https://singaporebirds.com/species/common-hill-myna
https://ebird.org/species/hilmyn",PASS,,
sp_common_hill_myna,6,"Common Hill Mynas are often seen in pairs or small groups, especially when gathering at fruiting trees.","https://singaporebirds.com/species/common-hill-myna
https://ebird.org/species/hilmyn",PASS,,
sp_common_hill_myna,7,"It has an unusually wide range of natural calls, including screams, squeaks, chirps and whistles.",https://ebird.org/species/hilmyn,PASS,,
sp_common_hill_myna,8,"It is an omnivore that eats fruits, nectar and insects.",https://en.wikipedia.org/wiki/Common_hill_myna,PASS,,
sp_common_hill_myna,9,"Common Hill Mynas build their nests inside holes in trees, and a nest usually contains two or three eggs.",https://en.wikipedia.org/wiki/Common_hill_myna,PASS,,
